,Step,Time,Temp,Press,PotEng,KinEng,E_bond,TotEng,E_pair,Ecouple,Lx,Ly,Lz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz,CPU,CPULeft,v_shear,c_pxx_polymer[1],c_pxx_polymer[2],c_pxx_polymer[3],c_pxx_polymer[4],c_pxx_polymer[5],c_pxx_polymer[6],c_pxx_filler[1],c_pxx_filler[2],c_pxx_filler[3],c_pxx_filler[4],c_pxx_filler[5],c_pxx_filler[6],v_pxx,v_pyy,v_pzz,v_pxy,v_pxz,v_pyz,c_pe_polymer,c_ke_polymer,c_pe_filler,c_ke_filler,c_ke_total,c_pe_total,f_npt,Time_shift,v_shear_shift,v_temp_avg,c_temp_polymer,c_temp_filler
77,1560000,1560,0.99987664,0.018469307,11.064910000000001,1.4998052,14.553849,12.564715,-3.4889391000000005,-20.791375,53.3918,53.3918,53.3918,-0.017563501000000002,0.077012731,-0.0040413102,-0.09330533099999999,0.09324146300000001,-0.09555738,11622.79,18179.236,1.813045355815784e-05,-1843.64,-609.595,-911.138,292.199,-577.266,610.573,150.259,1332.12,1876.65,257.249,323.279,-144.202,-0.010999551802533291,0.0046932445599220515,0.006271594673595324,0.0035690029230269573,-0.001649801883728483,0.0030293666774926925,1688830.0,153547,14281.0,77171.1,230718.1,1703111.0,494.764,1550.0,5.7060358227860264e-05,0.9991040381076108,0.998679674796748,0.9999494655004859
78,1580000,1580,1.0032436,-0.013028518000000001,11.072988,1.5048556,14.555463,12.577844,-3.4824742999999994,-2045.9141,53.412997999999995,53.412997999999995,53.412997999999995,-0.013368255,-0.061745367,0.036028068999999996,0.035945889,0.00888923,-0.025194563,11774.858,18034.909,0.00041516491070973715,-1345.32,-841.168,-1072.51,251.636,-67.9714,-157.349,542.341,927.704,1786.23,-9.42746,416.85,-522.99,-0.005215842806105878,0.0005621045794088986,0.004636050665800585,0.0015732935368626176,0.002266181227671322,-0.004419220526144852,1689300.0,153790,14483.4,77275.6,231065.6,1703783.4,-539.052,1570.0,0.0004540948153794396,1.0006088556890766,1.000260162601626,1.0013035309361842
79,1600000,1600,0.99972738,-0.038114302,11.066136,1.4995813,14.55689,12.565717999999999,-3.490754,-186.11523,53.39558100000001,53.39558100000001,53.39558100000001,-0.069032698,0.07800982,-0.12332003,0.041634461,-0.10356663,0.04354284,11926.354,17889.531000000003,8.894785531738848e-05,-988.9830000000001,496.023,-1596.68,462.279,65.5327,304.046,-226.50599999999997,1634.37,893.0360000000001,-565.63,533.9019999999999,789.946,-0.007895349139330952,0.01383821370574862,-0.00457060084443001,-0.000671328353361481,0.0038936973043195836,0.007106151347840208,1689450.0,153789,14598.6,77309.0,231098.0,1704048.6,-838.8889999999999,1590.0,0.0001278777599870909,1.0007491609830033,1.0002536585365853,1.0017363135730484
80,1620000,1620,0.99831132,0.10251407,11.066019,1.4974573,14.554634,12.563476,-3.4886156,151.62175,53.39846800000001,53.39846800000001,53.39846800000001,0.13435981,0.10700602,0.06617638299999999,-0.11062280000000001,-0.015415883,0.10949168,12077.131000000001,17742.946,0.00014302080926575914,-1903.71,-587.2869999999999,-1120.28,18.2889,-76.4432,423.338,221.89700000000002,1393.5,1860.21,735.742,504.36699999999996,183.855,-0.010924410522897046,0.0052368496265021115,0.004806300746995778,0.004897894771029555,0.0027796284507957125,0.003944092237739526,1689320.0,153795,14474.2,77257.7,231052.7,1703794.2,-546.014,1610.0,0.00018195071393546156,1.0005529933961244,1.0002926829268293,1.0010715905409782
81,1640000,1640,1.00167,0.029364467,11.066295,1.5024953,14.553802,12.56879,-3.4875072,-674.14801,53.394955,53.394955,53.394955,-0.050769855,0.08979180099999999,0.049071456,0.02832255,0.056875025,0.066672153,12227.721000000001,17595.988999999998,7.722299588826378e-05,-1583.9,-746.207,-1408.86,8.71515,237.502,493.80199999999996,820.445,1639.16,1420.25,-355.82,768.199,-418.676,-0.00495911010068204,0.005800279311464762,7.398506008444365e-05,-0.002254659629749919,0.006532646963299773,0.00048798960701526453,1689340.0,153957,14198.1,77058.4,231015.4,1703538.1,-256.49,1630.0,0.00011615290055796621,1.0003914690916964,1.0013463414634147,0.9984891480401684
82,1660000,1660,0.99740279,-0.061223795,11.064278,1.4960944999999999,14.556264,12.560373,-3.4919861000000005,624.71687,53.387535,53.387535,53.387535,-0.15766206,-0.12077279,0.094763465,-0.025646433,0.032621375,0.027934991,12379.252,17450.271,-6.175217498008518e-05,-1964.68,-1412.23,-2079.74,-241.532,-719.993,518.857,1876.47,2406.57,1216.55,58.4095,-67.8115,-1022.86,-0.0005729782396882107,0.006458850276063658,-0.005606950308541733,-0.001189493341994154,-0.005117275089314713,-0.003273809678467035,1689250.0,153852,14368.3,77239.0,231091.0,1703618.3,-413.835,1650.0,-2.2822270310382753e-05,1.0007188481108584,1.0006634146341464,1.0008292840945903
83,1680000,1680,0.99713451,0.11165932,11.059414,1.4956921,14.553828,12.555106,-3.4944138999999996,1442.8383,53.38468,53.38468,53.38468,0.1226887,0.074493954,0.1377953,-0.04103562,0.023557797000000002,-0.029098955,12529.943000000001,17303.254,-0.00011522577509174332,-1958.62,-1356.72,-1749.57,-351.61,-380.9,-341.934,1407.42,1458.12,1851.1,-321.901,-166.828,-402.98400000000004,-0.003580383241312113,0.0006586554075998692,0.0006594998376096133,-0.004374868463786943,-0.003557830464436505,-0.004838700876908087,1688570.0,153479,14398.6,77310.9,230789.9,1702968.6,537.734,1670.0,-7.62958704220409e-05,0.9994149615676085,0.9982373983739837,1.0017609329446064
84,1700000,1700,0.99793953,0.035917395,11.066303,1.4968996,14.552677,12.563202,-3.4863747000000003,196.30931,53.390221999999994,53.390221999999994,53.390221999999994,0.12512282,0.0031178032000000002,-0.020488439,-0.057004352,-0.049763181,-0.078961378,12677.122,17151.401,-1.1425182510768437e-05,-1714.84,-1053.13,-2034.16,-220.967,-44.0139,431.48,1199.09,1794.58,1825.13,-5.803380000000001,413.66900000000004,13.9369,-0.0033501136732705422,0.0048161740824943155,-0.0013577784995128287,-0.001473013186099383,0.00240113738226697,0.002893256901591426,1689020.0,153634,14380.0,77185.0,230819.0,1703400.0,79.41,1690.0,2.7504722158933987e-05,0.9995409765075242,0.9992455284552846,1.0001295756397797
85,1720000,1720,1.0022345,0.068965455,11.066417,1.503342,14.551417,12.569759,-3.4850002,-819.7993799999999,53.404492000000005,53.404492000000005,53.404492000000005,0.11067481,0.042248655999999996,0.053972901,0.10564637,0.069300792,0.07493796700000001,12824.35,16999.72,0.0002558491690110517,-1849.39,-638.129,-1437.84,-246.94099999999997,-333.01,-112.17200000000001,533.394,1614.97,2283.97,-232.535,371.853,-676.941,-0.00854820396232543,0.006345183501136733,0.005496135108801558,-0.003114491718090289,0.0002523091912958754,-0.005125774602143553,1689530.0,153917,14132.3,76877.4,230794.4,1703662.3,-163.144,1710.0,0.0002947790736807541,0.9994344484139871,1.0010861788617886,0.9961438289601554
86,1740000,1740,0.99975769,-0.010760131000000001,11.060974,1.4996268,14.551416,12.560601,-3.4904424,584.9805200000001,53.391453000000006,53.391453000000006,53.391453000000006,0.023330319,0.013593411000000001,-0.06920412299999999,0.021388391,0.09104232,-0.053090487,12973.94,16851.209,1.1631210392254809e-05,-1932.67,-999.194,-2027.91,-568.661,-132.392,-293.377,507.61699999999996,1919.66,2171.94,-1089.03,120.934,125.704,-0.009256596297499189,0.005978993179603769,0.0009355634946411171,-0.010767723286781421,-7.44267619356934e-05,-0.0010891393309516077,1689200.0,153762,14354.0,77081.7,230843.7,1703554.0,-103.90700000000001,1730.0,5.0561115061957235e-05,0.9996479376420917,1.000078048780488,0.9987910592808551
87,1760000,1760,0.99822053,-0.038265937,11.066309,1.4973211000000002,14.555779000000001,12.563630999999999,-3.4894697,109.77682,53.392531999999996,53.392531999999996,53.392531999999996,0.0099830411,-0.068323941,-0.056456912000000005,-0.16324823,0.0018005112,0.062949941,13123.253999999999,16702.323,3.1840672570893645e-05,-3072.88,-1897.3,-932.673,-420.709,-319.731,-144.05700000000002,-452.56199999999995,2573.91,3834.98,647.786,282.259,-340.465,-0.022899915556999027,0.004394998376096134,0.018852270217603117,0.0014750048717115942,-0.0002434037025008118,-0.003147268593699253,1688960.0,153728,14273.7,77175.1,230903.1,1703233.7,151.202,1750.0,7.077057724059606e-05,0.9999051640142903,0.9998569105691056,1.000001295756398
88,1780000,1780,1.000505,0.055016705,11.068122,1.5007478,14.554301,12.56887,-3.4861794,-696.75999,53.404419999999995,53.404419999999995,53.404419999999995,0.082971457,0.0046020492,0.077476609,0.13337079,0.02642187,-0.003578327,13273.02,16553.991,0.00025450062287844853,-2424.09,-2420.57,-1168.46,161.52100000000002,-360.85900000000004,204.614,1870.85,1823.76,2193.24,93.9079,541.342,-336.02,-0.003593634296849628,-0.003876648262422866,0.006656576810652808,0.0016591679116596298,0.0011723481649886323,-0.0008535628450795712,1689240.0,153876,14385.6,77239.7,231115.7,1703625.6,-460.027,1770.0,0.00029343052754815096,1.000825809245426,1.000819512195122,1.0008383543893749
89,1800000,1800,0.99996155,0.076317446,11.075282000000001,1.4999326000000002,14.556474,12.575215,-3.4811916,-1669.5669,53.410996,53.410996,53.410996,0.11046534,0.045990942,0.072496054,0.014853183,0.070678251,0.067083815,13421.921,16404.57,0.000377667836305701,-1693.73,-1601.89,-810.6389999999999,263.289,277.1,296.824,648.502,1903.66,1648.52,-759.216,680.268,-1369.67,-0.006789399155569991,0.0019601818772328676,0.00544255277687561,-0.0032213510880155895,0.006218694381292628,-0.006968795063332251,1689080.0,153725,14390.0,77222.1,230947.1,1703470.0,-128.436,1790.0,0.0004165977409754034,1.000095702067771,0.9998373983739837,1.0006103012633625
90,1820000,1820,0.99848403,0.012034586000000002,11.062242,1.4977163,14.553332000000001,12.559958,-3.4910904,672.1088599999999,53.38757,53.38757,53.38757,-0.021793768999999998,0.038763596000000004,0.019133931,-0.054665218,-0.051151933,0.031374866,13570.908000000001,16255.264,-6.109663172133059e-05,-1966.89,-1383.11,-1738.65,-5.24074,-556.2180000000001,411.425,780.763,1811.6,2468.12,169.31599999999997,-294.624,-386.654,-0.007704624878207209,0.0027833062682689185,0.004738356609288729,0.0010657697953881128,-0.005526742448847029,0.0001609028905488796,1689110.0,153777,14386.8,77248.2,231025.2,1703496.8,-245.60299999999998,1810.0,-2.2166727051628162e-05,1.000433907112699,1.0001756097560976,1.0009484936831874
91,1840000,1840,0.99997873,-0.035148061,11.065339999999999,1.4999584,14.55192,12.565298,-3.4865803,-152.05006,53.401517000000005,53.401517000000005,53.401517000000005,0.016833827,-0.01547226,-0.10680575,0.082232695,0.062694473,-0.015691107,13720.413999999999,16106.573,0.0002001279920119878,-2477.43,-1442.23,-1539.5,-441.241,-223.69799999999998,611.595,1663.06,1077.28,2660.83,-265.801,425.57099999999997,-141.614,-0.00528983436180578,-0.0023705748619681716,0.00728372848327379,-0.00459267294576161,0.0013112893796687235,0.0030528158493017214,1688830.0,153683,14365.2,77263.7,230946.7,1703195.2,132.841,1830.0,0.00023905789668169023,1.0000939699036484,0.9995642276422764,1.001149335924846
92,1860000,1860,0.99934737,-0.090718539,11.071774000000001,1.4990113,14.553413,12.570786,-3.4816382000000003,-988.3848199999999,53.41446800000001,53.41446800000001,53.41446800000001,-0.037326662999999996,-0.070756107,-0.16407285,0.083585607,0.033377267,0.039481537000000004,13868.233999999999,15955.925,0.0004426977275800914,-1590.99,-1287.94,-1430.75,98.3339,-265.173,96.9685,2101.82,1034.83,1217.21,-254.935,-24.1974,-1069.97,0.003318155245209485,-0.0016441052289704458,-0.0013870737252354658,-0.0010172205261448522,-0.0018796388437804484,-0.006320243585579735,1689060.0,153613,14234.2,77106.8,230719.8,1703294.2,270.536,1850.0,0.00048162763224979385,0.9991113998051314,0.999108943089431,0.9991162941367023
93,1880000,1880,0.99680229,0.002281638,11.071578,1.4951937,14.554525,12.566772,-3.4829470000000002,-362.72204,53.404925,53.404925,53.404925,-0.1296281,0.12563131,0.010841703999999999,-0.027324214,0.05473842599999999,0.085725077,14016.878999999999,15806.268,0.00026395917561282016,-2150.63,-2118.66,-1412.59,-372.43800000000005,-595.066,112.389,1762.64,995.927,2820.42,-830.295,73.1366,-789.2139999999999,-0.0025202338421565443,-0.007292841831763558,0.009144722312439105,-0.007812491068528743,-0.003390252679441377,-0.004396394933419941,1689410.0,154069,14181.4,77084.0,231153.0,1703591.4,-455.974,1870.0,0.0003028890802825226,1.0009873335498538,1.0020747967479675,0.9988208616780045
94,1900000,1900,1.0005857,-0.049474686,11.063844,1.5008689,14.554371,12.564713000000001,-3.4905277000000003,-54.398419999999994,53.382391000000005,53.382391000000005,53.382391000000005,-0.095888695,-0.013725241000000001,-0.038810122,0.048509610999999994,-0.012051039,0.083052918,14166.04,15657.202,-0.0001580983042180462,-1238.56,-1803.27,-626.716,-318.855,-387.914,-13.41,420.10699999999997,1298.38,2294.24,426.49199999999996,-295.808,13.7973,-0.005316355959727184,-0.003279571289379668,0.010831594673595322,0.0006991685612211753,-0.0044411951932445595,2.515751867489443e-06,1689180.0,153728,14365.5,77238.0,230966.0,1703545.5,-224.739,1890.0,-0.00011916839954834377,1.0001775468225615,0.9998569105691056,1.0008163265306123
95,1920000,1920,1.0036143,0.055650366,11.063163000000001,1.5054117,14.554960999999999,12.568575,-3.4917985000000002,-653.15493,53.380724,53.380724,53.380724,0.024096758,0.078935107,0.063919232,-0.0027474078,0.019400676000000002,-0.12252538,14314.393,15507.258999999998,-0.00018932089314501306,-1897.58,-1236.77,-694.37,230.558,-362.19199999999995,790.453,1378.25,973.1189999999999,904.097,-187.81,130.987,-240.141,-0.003373367976615784,-0.001712575511529718,0.0013623059434881453,0.00027767456966547576,-0.0015018187723286778,0.003574615134784021,1689080.0,153748,14433.7,77374.3,231122.3,1703513.7,-352.305,1910.0,-0.00015039098847531064,1.000854389953448,0.9999869918699188,1.0025824425008099
96,1940000,1940,0.99741013,0.014303713999999999,11.063092,1.4961055,14.551858,12.559198,-3.4887653,794.29034,53.396737,53.396737,53.396737,0.074818339,-0.028945548999999998,-0.0029616477,0.0070694168000000005,-0.017787207,-0.037924276,14463.163,15357.792,0.00011059951266550033,-2023.84,-1287.72,-1474.67,482.75800000000004,-268.795,256.85200000000003,1754.34,1674.37,1496.88,329.50300000000004,-224.642,-996.5060000000001,-0.001750568366352712,0.002511529717440727,0.00014426761935693432,0.005276135108801559,-0.003205177005521273,-0.004804507957128938,1689150.0,153710,14347.2,77205.7,230915.7,1703497.2,-127.439,1930.0,0.00014952941733520277,0.9999597271841508,0.9997398373983739,1.0003977972141238
97,1960000,1960,1.0024414000000001,-0.0052505484,11.058222,1.5036523000000002,14.552709,12.561875,-3.4944870000000003,384.64865,53.382962,53.382962,53.382962,-0.045687974000000006,0.00561319,0.024323139,0.026359277999999996,-0.067549663,0.044760707999999996,14611.31,15207.69,-0.00014740358419582103,-1979.84,-1889.62,-1417.32,548.828,-391.81300000000005,-146.099,1598.36,2000.36,1867.54,678.567,164.84,-529.3969999999999,-0.0024779473855147775,0.0007193244559922053,0.002924455992205262,0.00797268593699253,-0.0014743293277038002,-0.0043877622604741795,1689080.0,153780,14426.6,77262.3,231042.3,1703506.6,-269.69599999999997,1950.0,-0.0001084736795261186,1.000507957128938,1.0001951219512195,1.001131195335277
98,1980000,1980,1.0005684000000001,-0.054324094,11.063072,1.5008428,14.554516,12.563914,-3.4914449999999997,80.48133399999999,53.397851,53.397851,53.397851,-0.066310193,-0.10807377,0.011411681000000002,-0.050278987000000004,0.044040304,-0.028859500000000003,14759.38,15057.55,0.00013146451810315993,-1841.83,-1577.91,-2114.54,-139.125,-233.528,-163.905,1525.36,2474.4,1340.69,16.0393,292.974,-420.45,-0.0020556674244884706,0.005823254303345242,-0.005026632023384215,-0.0007995173757713544,0.0003861383566092887,-0.0037957453718739853,1688720.0,153604,14440.0,77323.9,230927.9,1703160.0,198.53799999999998,1970.0,0.00017039442277286235,1.0000125581898884,0.9990504065040651,1.00192938127632
99,2000000,2000,0.99985205,0.017236231,11.059189,1.4997683000000002,14.550285,12.558958,-3.4910961000000005,848.5011900000001,53.390018999999995,53.390018999999995,53.390018999999995,-0.042052808,0.0053726689000000005,0.08838883199999999,-0.099360848,0.096732501,-0.0066019313,14905.228000000001,14905.228000000001,-1.5227333411864435e-05,-1364.56,-1446.4,-835.421,-683.133,-109.01299999999999,-58.6008,1133.16,1595.29,1312.88,-724.166,233.717,313.421,-0.0015030854173432924,0.0009671321857746013,0.003101390061708347,-0.009141273140630075,0.0008100292302695681,0.0016552140305293927,1688790.0,153570,14387.5,77328.1,230898.1,1703177.5,223.852,1990.0,2.3702571257837988e-05,0.9998835119627586,0.9988292682926829,1.0019838030450277
100,2020000,2020,1.0012025,0.11703446,11.066754,1.5017941000000001,14.556768,12.568548,-3.4900135000000003,-618.2916700000001,53.393051,53.393051,53.393051,0.132908,0.034917569,0.1832778,0.046959180999999996,-0.074639241,-0.025670936000000002,15052.758999999998,14754.685,4.1561442608793696e-05,-1489.48,-1292.98,-1937.64,-221.86599999999999,35.8137,304.257,948.2919999999999,2100.72,1025.66,-304.67,183.497,41.2354,-0.0035153491393309522,0.005246768431308865,-0.005923871386813901,-0.003420175381617409,0.0014245579733679766,0.0022441857746021434,1689000.0,153710,14417.9,77364.6,231074.6,1703417.9,-183.649,2010.0,8.049134727849612e-05,1.000647829381834,0.9997398373983739,1.0024567541302236
101,2040000,2040,1.0010137,-0.060123971,11.056165,1.5015108,14.553006,12.557675999999999,-3.4968411,1056.6029,53.373614,53.373614,53.373614,-0.041324809,-0.13811662,-0.00093048459,0.027085657000000003,0.039092889,-0.11289968,15200.793,14604.684,-0.0003224898237209083,-1606.88,-483.05699999999996,-1477.05,-222.11,-127.001,336.759,1492.44,1432.41,1197.83,219.18099999999998,467.775,147.722,-0.0007433582331925954,0.0061666320233842165,-0.001813705748619682,-1.902565768106548e-05,0.002213536862617733,0.0031470022734654108,1688790.0,153570,14470.6,77388.5,230958.5,1703260.6,89.4765,2030.0,-0.00028355991905120587,1.0001450687452638,0.9988292682926829,1.002766439909297
102,2060000,2060,1.0023288000000001,0.039792615,11.06415,1.5034835,14.554862,12.567634,-3.4907114999999997,-484.58934000000005,53.391697,53.391697,53.391697,0.077912334,-0.082293527,0.12375904,-0.053420152,0.050876858,-0.07900433,15349.675,14455.518999999998,1.620128339645572e-05,-1357.86,-1593.4,-1615.15,143.221,161.44299999999998,135.03,1888.38,608.706,2074.2,503.805,38.6006,803.222,0.003446053913608316,-0.006396193569340696,0.002981812276713217,0.004202832088340371,0.0012994063007469956,0.006094524196167587,1688760.0,153498,14477.4,77423.5,230921.5,1703237.4,147.41899999999998,2050.0,5.5131188066158144e-05,0.9999848435639276,0.9983609756097561,1.003219954648526
103,2080000,2080,0.99612493,0.0069472331,11.065336,1.4941777,14.552541,12.559513,-3.4872053,761.25225,53.399152,53.399152,53.399152,-0.02853291,0.077209233,-0.027834624,0.043204118,-0.042014467,0.02642998,15499.528,14307.257,0.00015583199752355927,-1752.81,-2821.87,-1579.59,-90.6612,-214.895,657.887,3112.08,1714.62,1382.42,752.3960000000001,141.47299999999998,-80.595,0.008829295225722638,-0.0071922702176031176,-0.0012807405001623894,0.004298374797012017,-0.00047692107827216647,0.0037498668398830786,1689000.0,153717,14370.7,77246.7,230963.7,1703370.7,-37.6065,2070.0,0.0001947619021932617,1.0001675868788569,0.9997853658536585,1.0009290573372205
104,2100000,2100,0.99952895,-0.025529739,11.063833,1.4992836999999999,14.554386,12.563116,-3.4905536,212.79653,53.38624300000001,53.38624300000001,53.38624300000001,0.051060928,-0.057346724,-0.070303422,-0.078118526,0.0039355955,-0.070392154,15651.608999999999,14160.979,-8.595108613382595e-05,-1466.27,-2513.61,-2195.91,-871.4960000000001,-107.598,345.79,2218.82,1922.38,1577.08,329.33,-178.459,482.99699999999996,0.004888275414095487,-0.0038404027281584933,-0.004019681714842481,-0.003521701851250407,-0.0018581162715167264,0.005383481649886327,1689020.0,153757,14302.7,77144.2,230901.2,1703322.7,75.0488,2090.0,-4.702118146412352e-05,0.9998969362347082,1.0000455284552845,0.9996009070294785
105,2120000,2120,1.0023246,0.0061215586,11.067862,1.5034771,14.555601999999999,12.571339,-3.4877404999999997,-1043.2134,53.402689,53.402689,53.402689,0.073384638,-0.11519682,0.060176855,-0.055994062000000004,0.057392699000000005,-0.019846648,15802.691,14013.707,0.0002220793262784559,-1555.14,-2058.32,-2452.16,-808.666,-102.75299999999999,447.286,695.2769999999999,2378.18,3140.47,-549.398,-34.5464,81.7332,-0.005585339395907763,0.0020776875608963926,0.0044709970769730425,-0.008821461513478403,-0.0008918441052289704,0.0034363052939265994,1689190.0,153859,14409.6,77231.5,231090.5,1703599.6,-382.139,2110.0,0.00026100923094815836,1.0007166829057055,1.000708943089431,1.0007321023647553
106,2140000,2140,1.0005629999999999,-0.0036781440999999995,11.057444,1.5008348,14.550104000000001,12.558278999999999,-3.4926595999999996,968.6219199999999,53.38410699999999,53.38410699999999,53.38410699999999,-0.03347527,0.081664087,-0.059223249000000006,0.020933778,-0.012877333999999999,0.006785849300000001,15951.106000000002,13864.045,-0.00012595795472906246,-1149.0,-1646.82,-1093.33,-298.347,-432.426,-104.611,788.938,1410.81,2174.72,-62.2489,-466.15,389.14599999999996,-0.002338824293601819,-0.001533030204611887,0.007024293601818772,-0.0023422923026956803,-0.005836804157193894,0.0018482299447872684,1689290.0,153854,14194.3,77065.4,230919.4,1703484.3,-90.5866,2130.0,-8.702805005936004e-05,0.9999757497022843,1.0006764227642275,0.9985798509880142
107,2160000,2160,0.99895276,0.022267604,11.063903999999999,1.4984194,14.55461,12.562324,-3.4907061,354.85508,53.39316899999999,53.39316899999999,53.39316899999999,0.047594921,-0.017221253,0.036429143,-0.046287173,-0.020167128,-0.019901211000000002,16097.911,13713.035,4.3771559881238544e-05,-1541.75,-2069.38,-1366.17,-584.06,277.346,131.608,1538.93,479.895,2485.43,64.6978,-264.27099999999996,-790.5369999999999,-1.8317635595972305e-05,-0.010324683338746346,0.00727028255927249,-0.003373577135433582,8.493017213380997e-05,-0.004280149399155569,1689020.0,153639,14105.8,77016.0,230655.0,1703125.8,542.2769999999999,2150.0,8.270146455094098e-05,0.9988307892172783,0.9992780487804878,0.9979397473275025
108,2180000,2180,1.0010574,-0.010865989,11.062445,1.5015763999999998,14.552989000000002,12.564022,-3.4905436,86.066659,53.394526,53.394526,53.394526,-0.15597119,0.052618497,0.07075472099999999,0.073785032,-0.047514394,0.036293824,16246.817,13563.856000000002,6.918790851588477e-05,-3016.62,-2179.43,-2718.42,-57.6484,480.273,-288.291,1793.2,3124.57,2849.96,-10.8277,128.22,-549.466,-0.00794686586554076,0.006139265995453071,0.0008544332575511528,-0.0004447944137707048,0.00395253653783696,-0.005441747320558623,1689120.0,153869,14177.3,77091.4,230960.4,1703297.3,60.6061,2170.0,0.0001081178131855872,1.0001532965248459,1.0007739837398373,0.9989167476514415
109,2200000,2200,0.99581655,-0.065644315,11.063308000000001,1.4937151000000002,14.554012,12.557023,-3.490704,1168.7754,53.386387,53.386387,53.386387,-0.12145349,-0.06427134799999999,-0.011208108999999999,-0.017693973,-0.038778265,0.030111067999999998,16395.144,13414.208999999999,-8.325399386915199e-05,-2050.56,-935.5139999999999,-2017.32,-183.757,165.354,67.5681,2160.16,1319.3,1980.48,76.098,-633.639,-770.445,0.0007119194543683008,0.0024929262747645344,-0.00023929847353036646,-0.0006993114647612862,-0.0030417992854822992,-0.004565618057810978,1689130.0,153789,13963.2,76854.6,230643.6,1703093.2,578.304,2190.0,-4.432408919944956e-05,0.9987814225397856,1.0002536585365853,0.9958483965014577
110,2220000,2220,1.0031557,-0.031303318,11.064917,1.5047238,14.550488,12.569641,-3.4855709000000004,-765.74782,53.402815000000004,53.402815000000004,53.402815000000004,-0.033153300000000004,0.0262598,-0.08701645400000001,0.032490032,-0.081549603,0.043567928,16544.981,13265.795,0.00022443928201021197,-1158.82,-1257.93,-1210.36,6.00244,97.2583,184.80200000000002,785.3510000000001,1924.98,710.6419999999999,-548.22,352.23800000000006,-814.325,-0.002425911010068203,0.004332900292302696,-0.003245975966222799,-0.0035220367651835013,0.002919755115297175,-0.004089139330951608,1689440.0,153973,13947.0,76789.7,230762.7,1703387.0,175.89,2210.0,0.0002633691866799144,0.9992971744072752,1.001450406504065,0.9950074505992873
111,2240000,2240,1.00137,-0.025397082,11.063141,1.5020452,14.553439000000001,12.565187,-3.4902976000000003,-73.674149,53.390301,53.390301,53.390301,-0.0083189922,-0.017801111,-0.050071143,0.010015824,-0.08617036,0.032480825,16694.531000000003,13117.131000000001,-9.945527726467613e-06,-2001.65,-1391.4,-1238.56,-462.23800000000006,173.365,-280.801,1374.71,1742.79,1365.98,387.506,828.591,-283.89599999999996,-0.004072361156219552,0.002282494316336472,0.0008276713218577465,-0.0004854303345241967,0.006508320883403702,-0.0036680545631698597,1689340.0,153754,14261.5,77091.6,230845.6,1703601.5,-109.645,2230.0,2.898437694323481e-05,0.9996561654216738,1.0000260162601626,0.9989193391642371
112,2260000,2260,0.99839693,-0.014120258,11.071203,1.4975857,14.560210999999999,12.568789,-3.4890082000000002,-633.1655400000001,53.395016000000005,53.395016000000005,53.395016000000005,0.01930761,-0.022350607999999998,-0.039317777000000005,-0.01055887,0.054764340999999994,-0.016348448,16844.363,12968.669,7.836551413938055e-05,-1023.66,-1066.2,-487.029,-528.742,-358.616,465.976,856.508,1209.91,928.992,476.19800000000004,1203.78,102.76,-0.001085755115297174,0.0009334848976940567,0.0028708216953556346,-0.00034130561870737204,0.00548986034426762,0.0036942903540110425,1688780.0,153497,14424.6,77269.2,230766.2,1703204.6,364.208,2250.0,0.00011729541880908298,0.9993123308433474,0.9983544715447153,1.001220602526725
113,2280000,2280,1.0018488,0.019506665,11.066296000000001,1.5027633999999999,14.554998999999999,12.569059,-3.4887029999999997,-685.22142,53.392017,53.392017,53.392017,0.067334223,-0.029448366,0.020634139,0.067217677,0.012469923,-0.038722524,16993.498,12819.656,2.219482176278229e-05,-3505.83,-692.061,-1440.9,343.626,591.008,338.288,785.956,2603.94,2050.94,316.988,275.157,301.47,-0.017667255602468332,0.012418830789217277,0.003962585254952906,0.0042910945112049365,0.005626274764533939,0.0041556219551802534,1688970.0,153719,14098.1,77013.5,230732.5,1703068.1,521.294,2270.0,6.112472643248472e-05,0.9991663960160224,0.9997983739837398,0.9979073534175575
114,2300000,2300,1.0026331,0.08355950200000001,11.069364,1.5039399,14.551743,12.573303,-3.4823793,-1348.6967,53.413064,53.413064,53.413064,0.16554875,-0.022312709,0.10744246,0.018230434,-0.044351934,0.017078593,17142.621,12670.633,0.00041640107799785687,-2378.08,-1527.46,-1898.56,120.979,15.7924,70.7753,2411.03,2477.24,1313.46,-117.979,284.414,-532.512,0.00021403052939266172,0.006169405651185448,-0.0038005846053913604,1.948684637869438e-05,0.0019500253329002922,-0.002999264046768431,1689340.0,154013,13976.3,76884.2,230897.2,1703316.3,101.454,2290.0,0.0004553309826675593,0.9998796145934827,1.0017105691056911,0.9962319403952057
115,2320000,2320,0.99860987,-0.03815691,11.066375,1.4979051,14.553571,12.56428,-3.4871962999999995,34.945713,53.393221,53.393221,53.393221,0.011000983999999998,-0.19435358,0.068881864,-0.033080396,0.063366395,0.050071748,17292.148999999998,12521.901000000002,4.4745509865829826e-05,-2676.76,-1737.87,-1542.05,-212.454,96.0662,-245.822,1610.82,2135.27,1410.23,786.1360000000001,154.9,62.3649,-0.006923936342968498,0.0025813575836310496,-0.0008562520298798307,0.00372641766807405,0.00163017992854823,-0.0011916667749269244,1689290.0,153950,14188.2,77008.2,230958.2,1703478.2,-130.972,2310.0,8.367541453553224e-05,1.0001437696221718,1.00130081300813,0.9978386783284742
