,Step,Time,Temp,Press,PotEng,KinEng,E_bond,TotEng,E_pair,Ecouple,Lx,Ly,Lz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz,CPU,CPULeft,v_shear,c_pxx_polymer[1],c_pxx_polymer[2],c_pxx_polymer[3],c_pxx_polymer[4],c_pxx_polymer[5],c_pxx_polymer[6],c_pxx_filler[1],c_pxx_filler[2],c_pxx_filler[3],c_pxx_filler[4],c_pxx_filler[5],c_pxx_filler[6],v_pxx,v_pyy,v_pzz,v_pxy,v_pxz,v_pyz,c_pe_polymer,c_ke_polymer,c_pe_filler,c_ke_filler,c_ke_total,c_pe_total,f_npt,Time_shift,v_shear_shift,v_temp_avg,c_temp_polymer,c_temp_filler
1825,36520000,36520,1.0005739,-0.16386527,11.087982,1.5008511,14.54995,12.588833000000001,-3.4619682000000003,176252.8,150.88249,31.850896999999996,31.850896999999996,-0.33035847,-0.1250805,-0.036156824,-0.00995559,0.044166444000000006,-0.059822850999999996,221533.56,21109.988999999998,1.8259999769248774,39477.6,6099.54,5970.33,-125.194,-4.75092,390.731,6553.13,-7766.46,-4782.45,431.31800000000004,760.8989999999999,490.57599999999996,0.2989979214030529,-0.010827671321857746,0.007716011692107828,0.0019884637869438133,0.004911647158168236,0.00572463137382267,1692830.0,154200,14428.4,76844.4,231044.4,1707258.4,175971.0,36510.0,1.8254999753515735,1.0005170509905814,1.0029268292682927,0.9957162293488824
1826,36540000,36540,0.9970802,-0.16031811,11.099409,1.4956106000000002,14.558145000000001,12.59502,-3.4587362,175372.8,150.93588,31.849896,31.849896,-0.3810869,-0.0048555884,-0.095011834,-0.06713838700000001,-0.061887379000000006,-0.0067930685999999995,221656.29,20988.801,1.8269999613416779,39513.9,6418.85,6688.4,-351.02,2.15254,85.195,6104.01,-7314.77,-5462.07,221.66099999999997,12.7029,-709.8489999999999,0.2963164014290354,-0.005819551802533291,0.007965768106528093,-0.0008402663202338423,9.649522572263721e-05,-0.004057512179278987,1692760.0,153990,14441.9,76824.2,230814.2,1707201.9,176321.0,36530.0,1.826499959768374,0.9995201905380535,1.001560975609756,0.9954544865565274
1827,36560000,36560,1.0008168,-0.08816366099999999,11.091012,1.5012153999999998,14.553582,12.592227000000001,-3.4625705,175872.5,150.98927,31.831228000000003,31.831228000000003,-0.24493206,0.0093372065,-0.028896134,0.040396261,-0.024391635,0.05499114099999999,221779.12,20867.62,1.8279999457584781,40036.2,6038.67,6696.3,-45.7606,417.334,-124.087,6838.29,-8513.96,-4438.64,417.865,663.683,-841.4,0.3044786619032153,-0.01607853199090613,0.014664891198441051,0.002417047093212082,0.007021870737252355,-0.0062714322832088335,1692830.0,153927,14509.0,76855.7,230782.7,1707339.0,176290.0,36550.0,1.8274999441851743,0.9993837826134027,1.0011512195121952,0.9958626498218335
1828,36580000,36580,1.0012806,-0.0942128,11.088991,1.5019111,14.549693,12.590902,-3.4607017,176147.28,151.04266,31.83447,31.83447,-0.29261627,0.097164031,-0.087186161,-0.024556977,-0.007945751800000001,0.070110397,221901.96,20746.438000000002,1.8289999301752786,40097.7,6488.98,6750.65,-466.957,-321.312,31.5425,7289.87,-7258.54,-5650.11,240.68099999999998,314.256,-1089.79,0.30781143228320884,-0.004998765833062685,0.007148684637869438,-0.0014698018837284834,-4.583306268268944e-05,-0.006873968821045794,1692950.0,154108,14508.9,76818.4,230926.4,1707458.9,176099.0,36570.0,1.8284999286019747,1.000006062574429,1.0023284552845528,0.9953793326854551
1829,36600000,36600,1.0028181999999999,-0.20431338,11.088636,1.5042176,14.556011999999999,12.592853,-3.4673767,175918.1,151.09606000000002,31.818209000000003,31.818209000000003,-0.45679437,-0.085583773,-0.070561999,-0.10408917,0.042755043,-0.05222252,222024.92,20625.266,1.830000101890153,40677.1,6788.12,7481.44,57.5419,168.91299999999998,146.15,7377.48,-8124.98,-6151.03,138.239,183.77599999999998,-1257.83,0.3121440727508932,-0.008683728483273787,0.008641831763559597,0.0012717174407275089,0.002290932120818447,-0.007221045794088989,1692970.0,154147,14459.4,76840.0,230987.0,1707429.4,176134.0,36590.0,1.8295001003168492,1.0002684854389954,1.0025821138211382,0.9956592160673793
1830,36620000,36620,1.0032108,-0.058029894000000005,11.085360000000001,1.5048065000000002,14.552121,12.590166,-3.4667611000000003,176402.91,151.14945,31.806941,31.806941,-0.15673139,0.0007342642500000001,-0.018092556,-0.082690322,-0.064040859,-0.040270276,222148.29,20504.13,1.8310000863069529,39656.3,6085.09,5890.53,57.0986,685.3919999999999,312.65,7700.35,-7849.65,-4220.43,828.066,1251.62,-317.231,0.3076105878531991,-0.011461903215329649,0.010848327379019158,0.005749688860019487,0.012582085092562518,-2.9756414420266432e-05,1692680.0,154145,14467.8,76916.1,231061.1,1707147.8,176416.0,36610.0,1.830500084733649,1.000589368842698,1.0025691056910568,0.9966452866861031
1831,36640000,36640,1.0014717,-0.058485613,11.088422999999999,1.5021977,14.553223999999998,12.590621,-3.4648011,176402.5,151.20283999999998,31.801699,31.801699,-0.33100342,0.077080809,0.07846576799999999,0.076483761,0.016541457,-0.06610532599999999,222270.8,20382.912,1.8320000707237527,39141.2,6252.54,5692.84,156.763,-167.62,-53.8786,5737.4,-7731.68,-4240.95,1086.79,454.176,-296.65,0.2915141279636245,-0.009607924650860671,0.009430919129587531,0.008077642091588177,0.001861357583631049,-0.0022768989931796035,1692480.0,154054,14476.5,76878.1,230932.1,1706956.5,176803.0,36630.0,1.8315000691504488,1.0000307459131752,1.0019772357723578,0.9961528992549402
1832,36660000,36660,0.99610024,-0.167496,11.093625,1.4941407,14.557653,12.587765,-3.4640285000000004,176914.18,151.25623000000002,31.804106,31.804106,-0.27941208,-0.15020041,-0.07287551099999999,0.091375161,-0.056502971,0.07865461900000001,222394.87,20261.834,1.8330000551405536,39539.4,6512.75,6757.48,69.0903,4.6809400000000005,-197.175,4984.38,-7771.06,-5451.94,1106.47,387.978,-724.327,0.28920935368626177,-0.008173497888924979,0.008480285807080221,0.007635987658330627,0.002550561481000325,-0.0059857226372198764,1692850.0,154193,14350.5,76762.8,230955.8,1707200.5,176609.0,36650.0,1.8325000535672498,1.0001333766374363,1.0028813008130082,0.99465889212828
1833,36680000,36680,0.99846403,-0.18228434,11.087789,1.4976863,14.556304999999998,12.585475,-3.4685165000000002,177336.67,151.30962,31.787933000000002,31.787933000000002,-0.43437684,-0.046796243,-0.065679933,-0.038311522,0.020359435,0.032048271,222519.09,20140.768,1.8340000395573535,38547.7,5398.43,5858.88,-132.481,-32.6161,342.50199999999995,6770.1,-6202.1,-5250.44,861.227,503.064,-22.5005,0.2943670022734654,-0.005220331276388438,0.003952192270217606,0.004733653783696005,0.003055848652159792,0.0020786066904839233,1692630.0,154205,14414.4,76885.9,231090.9,1707044.4,176701.0,36670.0,1.8335000379840496,1.0007184150698278,1.0029593495934959,0.9962539682539682
1834,36700000,36700,0.99953135,-0.20257054,11.084133,1.4992873,14.552101,12.583421000000001,-3.4679674,177721.15,151.36301,31.787017,31.787017,-0.34817028,-0.14449820000000002,-0.11504313,0.010131887,-0.11501302,0.013620432,222643.05,20019.675,1.835000023974154,38497.9,6014.24,5710.03,538.911,-381.63300000000004,-198.86599999999999,6314.45,-6187.67,-5015.97,761.169,-144.046,-1035.79,0.29108379343942836,-0.0011265345891523241,0.004508346865865537,0.008444819746670997,-0.003414608639168562,-0.00801985060084443,1692440.0,153984,14483.5,76912.3,230896.3,1706923.5,177084.0,36690.0,1.83450002240085,0.999875717224207,1.0015219512195122,0.9965960479429867
1835,36720000,36720,1.0013323,-0.19348673,11.085459,1.5019886999999998,14.552071,12.587448,-3.4666115,177173.51,151.4164,31.778723,31.778723,-0.39685017,-0.029784368999999998,-0.15382567,-0.029298192,0.03356017,0.10820351,222766.65,19898.546000000002,1.8360000083909542,39731.6,5837.72,6015.63,235.505,161.71200000000002,825.329,7656.47,-6336.59,-5467.97,184.995,235.521,-43.8443,0.3078146800909386,-0.003240467684313088,0.003557388762585254,0.002731406300746996,0.002580272815849302,0.005076224098733355,1692510.0,153931,14649.5,77018.2,230949.2,1707159.5,176864.0,36710.0,1.8355000068176504,1.0001047959294143,1.0011772357723578,0.997968253968254
1836,36740000,36740,0.99964043,-0.14303813,11.087664,1.4994508999999998,14.548020999999999,12.587114999999999,-3.4603572999999996,177294.44,151.46979,31.783240000000003,31.783240000000003,-0.32109843,-0.053882815,-0.05413315,-0.028937721,-0.061641932,0.00011098726999999999,222889.85,19777.379,1.836999992807754,39120.5,6510.4,6641.39,177.295,-567.7919999999999,601.705,6524.75,-7829.52,-5709.3,256.621,388.897,-492.944,0.2964939915556999,-0.008568496265021116,0.0060544982137057494,0.0028185514777525167,-0.0011620331276388433,0.0007064696329977267,1692710.0,154037,14620.2,76960.8,230997.8,1707330.2,176722.0,36730.0,1.8364999912344502,1.0003152538703042,1.0018666666666667,0.9972244897959185
1837,36760000,36760,1.0004722,-0.05976657,11.093014,1.5006986,14.555964000000001,12.593713000000001,-3.4629491999999997,176351.11,151.52318,31.782121000000004,31.782121000000004,-0.18425806,0.0019457857999999998,0.0030125628,0.010023271,0.056845675,-0.012199156000000001,223013.71,19656.268,1.8379999772245545,40157.5,6840.75,5223.8,224.984,-339.814,710.615,7233.06,-6666.48,-5530.46,205.722,164.19299999999998,-463.291,0.3078308541734329,0.0011319909061383595,-0.0019919454368301386,0.002797700552127314,-0.0011407664826242289,0.0016065215979214032,1693030.0,154175,14559.5,76976.6,231151.6,1707589.5,176378.0,36750.0,1.8374999756512507,1.000981270975425,1.0027642276422764,0.9974292193067704
1838,36780000,36780,0.99900992,-0.030133356,11.086575999999999,1.4985051999999999,14.554375,12.585081,-3.4677987,177748.63,151.57657,31.762802,31.762802,-0.30063524,0.086709965,0.1235252,0.017285519,0.050206268,0.00052930882,223138.35,19535.223,1.8389999616413548,40715.8,7044.15,6381.84,-107.931,-195.19099999999997,194.438,7796.58,-8040.8,-5509.81,265.935,913.069,295.27,0.31511776550828197,-0.006473855147775255,0.005664371549204286,0.0010263332250730758,0.004663059434881454,0.003180954855472556,1693050.0,154117,14461.0,76835.0,230952.0,1707511.0,176727.0,36770.0,1.838499960068051,1.000116921078272,1.0023869918699186,0.9955944282474896
1839,36800000,36800,0.99869317,-0.026700726,11.094892,1.49803,14.553829,12.592922,-3.4589373999999995,176613.77,151.62996,31.773571,31.773571,-0.42103465,0.21266661,0.12826586,-0.01759912,-0.11713519,-0.051655148,223263.63,19414.229,1.8399999460581553,40565.8,6773.18,6974.6,-511.915,92.6743,222.449,7271.5,-7283.88,-6232.78,590.6419999999999,1120.19,424.773,0.3107327054238389,-0.003317310815199739,0.004818577460214359,0.000511380318285157,0.007878300097434232,0.004204105228970445,1692850.0,154006,14600.7,76957.8,230963.8,1707450.7,176841.0,36790.0,1.8394999444848514,1.0001680199198875,1.0016650406504066,0.9971856171039846
1840,36820000,36820,1.0009424,0.016059313999999998,11.096223,1.5014038,14.561564,12.597627000000001,-3.4653411,175961.72,151.68335,31.751955,31.751955,-0.29058829999999997,0.20691862,0.13184762,0.025907253999999998,0.043812882000000004,-0.060933126,223388.07,19293.157,1.8409999304749551,40996.4,7182.69,6564.85,-200.77200000000002,530.263,928.878,5940.85,-7792.86,-6120.58,413.912,650.86,257.298,0.3048863267294576,-0.003963429684962651,0.0028858070802208536,0.00138447547905164,0.007672120818447549,0.0077049431633647286,1692690.0,153907,14645.5,76975.1,230882.1,1707335.5,177115.0,36810.0,1.8404999289016513,0.9998142253978564,1.001021138211382,0.9974097829608034
1841,36840000,36840,0.99599136,-0.093672012,11.094648,1.4939773,14.555648000000001,12.588626,-3.4610000000000003,177417.61,151.73675,31.763997999999997,31.763997999999997,-0.31412169,0.04496499599999999,-0.011859341,-0.06586722,-0.18380494,0.095612795,223513.64,19172.18,1.8420001021898296,41308.0,6816.41,6665.34,-352.694,84.0436,286.703,7103.47,-7180.96,-6458.65,414.079,615.424,-247.666,0.31446229295225725,-0.0023679766157843466,0.0013425787593374504,0.0003987333549853848,0.004543472556024683,0.0002535693406950307,1692730.0,153936,14861.2,77206.1,231142.1,1707591.2,176668.0,36830.0,1.8415001006165257,1.0009401320775144,1.001209756097561,1.000402980239715
1842,36860000,36860,1.0026063,-0.028248209,11.091543,1.5038996999999998,14.555091000000001,12.595443,-3.4635485,176439.63,151.79013999999998,31.747873,31.747873,-0.24218659,0.033146772000000005,0.12429519,0.027285637,0.030763847999999996,0.03435731,223639.53,19051.224,1.8430000866066294,40787.9,7235.04,6625.85,-91.6592,458.816,-113.006,7057.61,-7164.63,-6546.8,227.43400000000003,385.56300000000005,-497.163,0.31078603442676195,0.00045735628450795617,0.0005134784020785981,0.0008819408898993182,0.005484761286131861,-0.0039634231893471905,1692810.0,153954,14779.0,77141.8,231095.8,1707589.0,176786.0,36850.0,1.8425000850333255,1.0007396340803292,1.0013268292682926,0.9995698088759314
1843,36880000,36880,0.99780055,-0.061475939,11.088816,1.4966911,14.556254999999998,12.585507000000002,-3.4674395,178040.87,151.84353000000002,31.727165999999997,31.727165999999997,-0.15601285,0.04752273,-0.075937693,0.005632016,-0.0067784533,-0.011066385,223764.81,18930.212,1.8440000710234303,41215.6,6909.05,6761.5,-347.605,439.241,177.44,7013.94,-7231.94,-6289.11,447.514,1080.4,617.378,0.3132805456316986,-0.0020973692757388727,0.0030684637869438152,0.000648970444949659,0.009871003572588504,0.00516283208834037,1692800.0,153936,14761.1,77087.6,231023.6,1707561.1,176963.0,36870.0,1.8435000694501265,1.0004269784562088,1.001209756097561,0.9988675089083253
1844,36900000,36900,1.0005519,-0.060570973,11.094014,1.5008181,14.557766,12.594832,-3.4637522000000005,176675.25,151.89692,31.738238,31.738238,-0.24092139,-0.01912169,0.078330157,0.048476942,0.025611209,-0.049221731,223889.44,18809.14,1.8450000554402302,39958.2,6026.6,5883.94,-351.175,539.932,365.533,5604.68,-6626.53,-5448.68,532.2819999999999,839.753,-35.3332,0.2959589477102955,-0.003896914582656703,0.0028272815849301677,0.0011764014290354006,0.008961903215329652,0.0021448509256252034,1692570.0,154033,14618.6,76941.9,230974.9,1707188.6,177446.0,36890.0,1.8445000538669263,1.0002160874742883,1.001840650406504,0.9969795918367347
1845,36920000,36920,1.0013147,-0.08827063199999999,11.085138,1.5019623,14.551878,12.5871,-3.4667394999999996,177934.64,151.95031,31.729032,31.729032,-0.43365118,0.11488873,0.053950556,0.11133684,0.088130519,-0.023409845,224014.82,18688.127,1.8460000398570304,40535.0,7618.34,7336.92,-254.06400000000002,127.72399999999999,717.586,5804.12,-7578.16,-7281.96,984.846,114.238,691.471,0.3010011042546281,0.0002609938291653153,0.0003569990256576813,0.004746878856771678,0.0015716921078272165,0.00915269243260799,1692850.0,154020,14760.1,77076.2,231096.2,1707610.1,176981.0,36910.0,1.8455000382837266,1.0007413662444518,1.0017560975609756,0.9987197926789764
1846,36940000,36940,0.99672124,-0.055095674000000004,11.088673,1.4950721000000002,14.552663,12.583745,-3.4639906000000003,178522.94,152.0037,31.723708000000002,31.723708000000002,-0.26065215,0.13027544,-0.034910312,-0.015600261,-0.085820928,0.064835718,224139.55,18567.055,1.847000024273831,41202.1,7689.8,7092.89,-645.4019999999999,286.339,226.21099999999998,7073.92,-7655.47,-6937.23,1120.48,1075.63,442.468,0.31358246183825916,0.0002229944787268589,0.0010111075024358607,0.003085924001299124,0.008846826891848004,0.004343481649886327,1692460.0,153884,14663.2,77045.3,230929.3,1707123.2,177706.0,36930.0,1.846500022700527,1.0000186207643174,1.000871544715447,0.998319403952057
1847,36960000,36960,0.99999474,-0.22292185,11.08815,1.4999824,14.555442999999999,12.588132,-3.4672934,177918.34,152.05709,31.720039,31.720039,-0.48291342,-0.11557260000000001,-0.07027953099999999,-0.065416453,-0.0074588970999999995,0.08729905,224265.09,18446.047,1.8480000086906307,41306.3,7583.35,7288.66,-494.759,463.671,389.95099999999996,6531.68,-8242.33,-6969.11,-211.521,394.296,-469.32,0.3107371224423514,-0.004280480675544005,0.002075673920103931,-0.0045877232867814225,0.005573023708996427,-0.0005155505034101983,1692120.0,153662,14526.4,76947.5,230609.5,1706646.4,178567.0,36950.0,1.8475000071173269,0.9986337555483381,0.9994276422764227,0.9970521541950114
1848,36980000,36980,1.0009146999999998,-0.15293828,11.085299000000001,1.5013623,14.552701999999998,12.586661999999999,-3.4674023000000003,178215.89,152.11048,31.700406,31.700406,-0.25425899,-0.10832029,-0.09623557599999999,-0.055046778,-0.016752118,-0.06987898599999999,224390.35,18325.009,1.8489999931074312,41123.9,6948.1,7290.45,-758.033,523.773,512.446,6812.51,-8007.98,-6319.41,-1059.15,667.977,-379.38300000000004,0.3113764858720364,-0.006884572913283528,0.006307502435855797,-0.01180372198765833,0.007741149723936343,0.0008643260798960701,1692510.0,153865,14731.9,77099.9,230964.9,1707241.9,177688.0,36970.0,1.8484999915341274,1.0001727833712244,1.0007479674796749,0.9990268869452542
1849,37000000,37000,1.0011870999999999,-0.12988569,11.092034,1.5017709,14.559463000000001,12.593805,-3.4674288,177187.78,152.16387,31.701290000000004,31.701290000000004,-0.39439588,0.06807382599999999,-0.063335012,-0.060505135,0.019356859,-0.054723916,224514.65,18203.89,1.8499999775242315,40431.2,6858.86,7679.74,-218.965,482.67400000000004,120.361,6703.18,-7472.84,-6896.86,450.045,877.9789999999999,-254.234,0.30616680740500163,-0.0039881779798635955,0.005085287430984086,0.0015010068203962325,0.008838278661903216,-0.0008695875284183176,1692010.0,153610,14686.2,77138.2,230748.2,1706696.2,178528.0,36990.0,1.8494999759509276,0.9992343834578327,0.999089430894309,0.9995231616456106
1850,37020000,37020,0.99965942,0.04881105,11.089212,1.4994794,14.557576999999998,12.588692,-3.4683653,178045.64,152.21726,31.696465000000003,31.696465000000003,-0.11382239999999999,0.18524292,0.075012632,-0.049068567,0.069301893,-0.080313688,224639.83,18082.839,1.850999961941032,41252.1,6418.5,7266.42,-161.657,-178.636,354.14599999999996,6998.01,-6975.62,-6853.67,376.906,596.684,-398.216,0.31341416044170184,-0.003618837284832737,0.0026810652809353686,0.0013981747320558622,0.002715479051640143,-0.0002862617733030208,1692550.0,153748,15085.1,77407.3,231155.3,1707635.1,177254.0,37010.0,1.8504999603677281,1.0009972934935585,0.9999869918699188,1.003010042112083
1851,37040000,37040,1.0023084999999998,-0.073496344,11.090639,1.5034530000000002,14.557160999999999,12.594092,-3.4665222,177285.44,152.27065,31.684551000000003,31.684551000000003,-0.23085929,-0.10861371,0.11898397,-0.10714428,0.030454187,-0.0016610622000000001,224765.72,17961.839,1.8519999463578318,39975.3,5958.82,6358.6,18.0298,-460.279,339.099,6850.54,-6552.18,-5619.44,207.017,489.17,-162.078,0.30416265021110755,-0.00385423838908737,0.004801299123091918,0.001461817473205586,0.0001876648262422866,0.0011498603442676193,1692120.0,153655,14974.1,77380.7,231035.7,1707094.1,177979.0,37030.0,1.851499944784528,1.000479376420916,0.9993821138211383,1.0026653709102689
1852,37060000,37060,0.99838966,-0.12139094,11.09298,1.4975748,14.556289000000001,12.590555,-3.4633087999999996,177900.81,152.32404,31.696897999999997,31.696897999999997,-0.25484802,-0.0044911433,-0.10483366,0.041650071000000004,-0.014970905,-0.062429914,224889.87,17840.697,1.852999930774632,40263.1,6678.3,6650.16,-301.036,373.87800000000004,372.852,6375.1,-7055.75,-6453.75,431.51199999999994,122.60799999999999,435.907,0.30294381292627476,-0.00245177005521273,0.0012758038324131203,0.0008475219227021757,0.0032249821370574864,0.005253387463462163,1692260.0,153674,15034.5,77407.2,231081.2,1707294.5,177802.0,37050.0,1.8524999292013282,1.000676410089856,0.9995056910569106,1.0030087463556852
1853,37080000,37080,0.99919301,-0.046125835,11.082165,1.4987798,14.554386,12.580945,-3.4722206,179449.62,152.37743999999998,31.660496999999996,31.660496999999996,-0.2639732,0.089149193,0.036446501,0.022962961,0.025754901,-0.07058421599999999,225014.17,17719.561999999998,1.854000102489506,40197.7,7310.16,5991.59,-649.196,35.3483,472.474,6519.24,-6235.07,-6773.65,56.3191,1303.24,343.184,0.30345527768756086,0.006983371224423515,-0.005079961026307239,-0.00385110035725885,0.008694954855472557,0.0052982007145177005,1691920.0,153498,14777.4,77200.2,230698.2,1706697.4,178855.0,37070.0,1.8535001009162022,0.9990178629425139,0.9983609756097561,1.0003265306122449
1854,37100000,37100,0.99904591,-0.082356417,11.08634,1.4985591,14.556327,12.584899,-3.469987,178911.15,152.43083000000001,31.667896999999996,31.667896999999996,-0.24095461,0.021527362,-0.027642,0.0074625066,0.063178931,0.07676694,225139.24,17598.485,1.855000086906307,38928.9,5595.76,6667.93,-196.06599999999997,-190.706,-38.9565,5619.75,-6852.09,-5352.27,499.54900000000004,732.7130000000001,-97.1952,0.28937089964274115,-0.008160636570315037,0.008546021435531015,0.001971308866515103,0.0035206690483923354,-0.000884389087366028,1692000.0,153668,14957.4,77419.5,231087.5,1706957.4,178273.0,37090.0,1.8545000853330031,1.0007036916747862,0.9994666666666666,1.0031681243926143
1855,37120000,37120,1.0024735999999999,-0.10357709,11.088092,1.5037006000000002,14.556536999999999,12.591792,-3.4684448,177920.07,152.48422,31.669579,31.669579,-0.32237968,0.011108082,0.0005403229599999999,0.06286204599999999,0.04399158,-0.0014030974,225264.6,17477.426,1.8560000713231068,39597.6,6051.38,6028.34,-254.843,143.66899999999998,166.13099999999997,6660.44,-6992.98,-5272.39,-479.99300000000005,695.2710000000001,584.64,0.3004744397531666,-0.0061162715167262065,0.0049103605066580045,-0.004773212081844755,0.0054494316336472885,0.00487671971419292,1691940.0,153669,14870.7,77352.8,231021.8,1706810.7,178559.0,37110.0,1.855500069749803,1.0004191837176573,0.9994731707317073,1.0023038548752834
1856,37140000,37140,1.0025438,-0.14158845,11.085436,1.503806,14.556447,12.589242,-3.4710108,178382.92,152.53761,31.650215999999997,31.650215999999997,-0.32783957,-0.011395859,-0.08552990699999999,-0.047894392,-0.053936465999999995,-0.008289108199999999,225389.56,17356.331000000002,1.8570000557399071,38664.9,6031.06,5966.01,-551.388,-76.1939,-169.283,7430.92,-5668.01,-6384.45,-634.606,359.69699999999995,112.536,0.299420721013316,0.0023582331925949994,-0.0027180253329002896,-0.007703760961351089,0.0018415271191945435,-0.00036860669048392324,1691880.0,153639,14768.8,77270.4,230909.4,1706648.8,178906.0,37130.0,1.8565000541666032,0.9999324455992206,0.9992780487804878,1.0012361516034984
1857,37160000,37160,0.99785574,-0.16953133,11.084038,1.4967739,14.554276000000002,12.580812,-3.4702373,179751.31,152.591,31.646813,31.646813,-0.33734559999999997,-0.12866095,-0.042587429,-0.0033742305,0.029551259,0.046800185999999994,225514.13,17235.202,1.8580000401567076,40218.7,6821.39,5951.71,-206.63099999999997,-264.88,56.964,7282.42,-6661.36,-6116.24,-407.033,34.4552,558.7040000000001,0.3085490094186424,0.001039493341994158,-0.0010687236115621938,-0.003986125365378369,-0.0014967508931471257,0.003999142578759338,1691970.0,153685,14763.6,77267.4,230952.4,1706733.6,178846.0,37150.0,1.8575000385834037,1.0001186532423947,0.9995772357723578,1.0011972789115646
1858,37180000,37180,1.001567,-0.10549344,11.083556,1.5023407,14.552821,12.585896,-3.4692657,179039.29,152.64439,31.645395,31.645395,-0.21290339,-0.024013165,-0.079563766,0.040813202,-0.013843953,0.027816072,225637.57,17113.984,1.8590000245735074,41112.4,7591.12,6600.84,41.5386,-661.1619999999999,139.438,7370.62,-7700.38,-6243.03,318.89099999999996,251.067,15.3906,0.3149270542383891,-0.0007097109451120508,0.0023241961675868816,0.0023412120818447546,-0.0026638194218902237,0.0010057070477427735,1692210.0,153711,14613.4,77025.3,230736.3,1706823.4,179043.0,37170.0,1.8585000230002036,0.9991828515751866,0.9997463414634147,0.9980602526724976
1859,37200000,37200,0.9993131,-0.033505836000000004,11.087597,1.4989598999999998,14.556085000000001,12.586557,-3.4684883,179008.32,152.69778,31.642269,31.642269,-0.35496199,0.11828855,0.13615594,0.093267071,0.036748309,-0.11279752,225763.28,16992.935,1.8600000089903077,40383.0,6690.96,6313.82,-441.108,-877.054,115.104,6926.13,-7682.76,-5524.3,816.546,447.227,-221.657,0.30730191620656055,-0.006442351412796364,0.005128418317635593,0.002438700876908087,-0.0027919909061383565,-0.0006921273140630075,1692570.0,154065,14630.6,77015.3,231080.3,1707200.6,178390.0,37190.0,1.8595000074170038,1.0006725127205802,1.0020487804878049,0.9979306770327179
1860,37220000,37220,1.0010641,-0.098694999,11.095928,1.5015863,14.561092000000002,12.597515,-3.4651633,177392.76,152.75117,31.642947999999997,31.642947999999997,-0.38197217,0.072542722,0.01334445,0.069853026,0.1255863,0.010544554,225889.39,16871.91,1.8609999934071082,40141.3,7061.82,5828.91,-558.443,-495.472,335.846,6668.16,-7453.57,-5482.67,704.196,1130.4,-222.076,0.30405625202987985,-0.002544657356284508,0.0022490418967197126,0.0009467554400779477,0.004124248132510556,0.0007390061708346866,1692650.0,154057,14615.2,76965.3,231022.3,1707265.2,178461.0,37210.0,1.8604999918338043,1.0004213489228104,1.0019967479674796,0.9972827988338193
1861,37240000,37240,0.9967075999999999,-0.11639895,11.09125,1.4950516999999999,14.556241,12.586302,-3.4649905,179188.03,152.80456,31.643123,31.643123,-0.22385469,-0.045222332999999997,-0.080119828,0.01411577,0.019156539,-0.020835068999999998,226015.09,16750.85,1.8619999778239085,40185.7,6769.89,6650.64,-395.454,413.77,78.7704,6429.11,-6825.58,-6465.77,714.855,568.165,-307.01,0.3027918804806755,-0.00036174082494316075,0.0012008444300097426,0.002074706073400455,0.006378272166287755,-0.0014825566742448846,1692490.0,153918,14807.8,77202.2,231120.2,1707297.8,178401.0,37230.0,1.8614999762506046,1.0008452960918046,1.0010926829268292,1.0003524457402009
1862,37260000,37260,1.0028226,-0.040825636,11.090179,1.5042241000000003,14.554792,12.594403,-3.4646125,178010.54,152.85795,31.639381,31.639381,-0.25611575,0.073073256,0.06056558099999999,-0.10196798,0.03345359,-0.026800582000000003,226139.83,16629.713,1.8629999622407085,40933.0,6739.26,6955.1,-493.93199999999996,552.851,398.85400000000004,6079.41,-7880.5,-5687.79,652.099,423.298,-347.798,0.30537453718739854,-0.007413056187073724,0.008231958428061062,0.0010273920103929853,0.006340688535238714,0.00033164014290354036,1692370.0,153820,14821.2,77225.9,231045.9,1707191.2,178647.0,37250.0,1.8624999606674046,1.000523546606041,1.0004552845528456,1.0006595400064786
1863,37280000,37280,1.0005298,-0.12940938,11.083534,1.5007848999999998,14.552807999999999,12.584319,-3.4692732000000004,179633.38,152.91134,31.625442,31.625442,-0.40929209,0.0088382604,0.012225698,0.043852120999999994,-0.046700617,-0.033917024,226267.55,16508.791,1.8639999466575088,41044.6,6428.99,6430.45,-10.0659,53.5451,136.263,6069.76,-7235.53,-5631.61,947.295,-61.0893,-865.295,0.30603676518350115,-0.005238973692757389,0.005188957453718741,0.006087879831113998,-4.9004222150048743e-05,-0.0047355115297174405,1692320.0,153940,14592.9,77089.8,231029.8,1706912.9,179013.0,37270.0,1.863499945084205,1.0004538270001082,1.0012357723577237,0.9988960155490768
1864,37300000,37300,1.0001707,-0.15090384,11.087796,1.5002463,14.5536,12.588042,-3.4658042,179130.12,152.96473,31.610828,31.610828,-0.42357847,0.019885438999999998,-0.049018495,-0.069990204,-0.08153711799999999,0.006557772,226392.34,16387.648999999998,1.8649999310743093,41209.2,6685.83,6363.58,-4.15798,722.9019999999999,8.83318,5581.5,-7307.79,-6029.88,1047.57,342.504,-1115.53,0.3039343942838584,-0.004040012991230919,0.0021675868788567703,0.006777603247807729,0.006920467684313088,-0.007188676973043195,1692600.0,153813,14839.3,77265.6,231078.6,1707439.3,178503.0,37290.0,1.8644999295010054,1.0006651510230593,1.0004097560975609,1.0011739552964043
