,Step,Time,Temp,Press,PotEng,KinEng,E_bond,TotEng,E_pair,Ecouple,Lx,Ly,Lz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz,CPU,CPULeft,v_shear,c_pe_polymer,c_ke_polymer,c_ebond_polymer,c_pe_filler,c_ke_filler,c_ebond_filler,c_pxy_polymer[1],c_pxy_polymer[2],c_pxy_polymer[3],c_pxy_filler[1],c_pxy_filler[2],c_pxy_filler[3],c_ke_total,c_pe_total,c_pxx_polymer[1],c_pxx_polymer[2],c_pxx_polymer[3],c_pxx_filler[1],c_pxx_filler[2],c_pxx_filler[3],v_pxx,v_pyy,v_pzz,v_pxy,v_pxz,v_pyz,v_Ly,Time_shift,v_shear_shift,Lx_shift,v_temp_avg,c_temp_polymer,c_temp_filler
151,3040000,3040,1.0025125,-0.1571469,7.588761999999999,1.503762,10.393078,9.092524000000001,-2.8043156000000002,-134236.22,59.185499,59.185499,59.185499,-0.10909759,-0.20016822,-0.16217489,-0.019994783000000002,-0.046518937,0.053313568,24694.96,7798.4084,0.005877480278186502,1674890.0,153992,2163410.0,40550.5,185290,185558,-1037.4,925.9730000000001,-3372.3,412.713,-1478.7,-5017.22,339282,1715440.5,18772.4,19065.6,19241.3,-18662.2,-18530.1,-20137.5,0.00048765377467032805,0.002369678732631206,-0.003965837684750866,-0.0027643464023364905,-0.0024459111425789892,-0.03712505531462962,59.18600000000001,3030.0,0.0062628835273888595,59.208175999999995,1.0009204354367642,1.0015739837398374,1.0003779289493575
152,3060000,3060,0.99683252,-0.052978070999999995,7.5943665,1.4952421999999999,10.398063,9.0896087,-2.8036967999999995,-133570.2,59.192431000000006,59.192431000000006,59.192431000000006,-0.18757935,0.016240151,0.012404983,-0.067794046,-0.066767924,0.088829965,24859.782000000003,7636.6651,0.005995291951841472,1674680.0,153778,2163400.0,40388.4,185239,185418,-3258.22,115.772,-893.4989999999999,-486.416,3289.81,-3995.73,339017,1715068.4,18538.9,17478.4,18878.8,-16251.7,-19016.0,-19305.8,0.010121249668112226,-0.006804141959465433,-0.0018895477475882822,-0.0165706522701124,0.015070280555801398,-0.021635671298344986,59.1865,3050.0,0.00638069520104383,59.215108,1.0001386553382305,1.0001821138211382,1.0001025807148256
153,3080000,3080,1.0000879999999999,-0.0033410139,7.5885345,1.5001253,10.393344,9.088659800000002,-2.80481,-133348.64,59.186074,59.186074,59.186074,0.055683044,-0.025677486,-0.0400286,-0.035279484,-0.042011728,-0.027673137999999996,25023.729,7474.6205,0.00588725259675997,1674380.0,153651,2163310.0,40585.2,185236,185509,-902.046,-1805.74,-453.74199999999996,9865.47,-10351.0,8219.86,338887,1714965.2,19380.1,18427.3,19790.1,-17104.5,-20675.2,-20229.6,0.010069917691831128,-0.009947340472608202,-0.0019448623772015223,0.039664678290114164,-0.053795645632356844,0.03436639525621737,59.1861,3070.0,0.006272655845962328,59.20875099999999,0.999755140572912,0.9993560975609757,1.0000863837598533
154,3100000,3100,0.99794394,0.13556303,7.585495900000001,1.4969093,10.392175,9.0824052,-2.8066791,-131928.95,59.18663299999999,59.18663299999999,59.18663299999999,0.083141014,0.20977825,0.11376983,0.034058287,-0.013239593000000001,0.039768256,25187.202,7312.4135,0.005896752989947008,1674300.0,153094,2163060.0,40071.4,184937,185287,-2853.88,636.1519999999999,-54.8479,469.37300000000005,2919.78,4591.66,338031,1714371.4,20226.9,19577.2,20127.4,-16946.0,-19782.9,-23082.0,0.014518541463846365,-0.0009102575449154825,-0.013074608372422332,-0.010551849721214267,0.015735604920789452,0.020076166474909285,59.1907,3090.0,0.006282156239149366,59.20930999999999,0.9972298433489689,0.9957333333333334,0.9984720872475974
155,3120000,3120,1.0002418,0.028531873,7.591015400000001,1.500356,10.395513000000001,9.0913714,-2.8044974999999996,-133946.15,59.19155799999999,59.19155799999999,59.19155799999999,0.035360507,0.04983746,0.00039765199999999997,-0.032769922,-0.0059677389,-0.035169844,25350.328999999998,7150.0927,0.0059804550229461744,1674780.0,153883,2163440.0,40554.3,185268,185608,-1925.09,-682.927,2358.53,2557.9,-5742.46,3141.56,339151,1715334.3,19239.9,18505.2,20008.8,-15677.8,-21590.1,-20074.8,0.015762899371625817,-0.013651208071510743,-0.0002920612443579078,0.0028002920612443588,-0.028433432162138242,0.024338835295158866,59.1879,3110.0,0.006365858272148532,59.21423499999999,1.0005339705578664,1.0008650406504065,1.0002591512795593
156,3140000,3140,1.0006389999999998,-0.11956869999999999,7.5904163,1.5009518999999998,10.395442,9.091368199999998,-2.8050254,-133937.9,59.190459999999995,59.190459999999995,59.190459999999995,-0.16856793,-0.018432482,-0.1717057,0.076221791,-0.11190273,0.0065854458999999995,25515.045,6988.1971,0.005961794143304958,1674800.0,154139,2163310.0,40390.8,185135,185481,1462.0,624.504,-201.56099999999998,2052.54,1551.22,-5540.09,339274,1715190.8,19275.9,18991.8,19411.5,-16489.9,-20930.0,-20840.7,0.012328524648198955,-0.008576865209310561,-0.006324453491459424,0.01555243826887335,0.009627949376050979,-0.025407783874679176,59.1879,3130.0,0.0063471973925073154,59.21313699999999,1.0008968345281293,1.002530081300813,0.9995410862757801
157,3160000,3160,1.0003341000000001,0.11601125,7.5865332,1.5004945,10.392738,9.087027800000001,-2.8062047000000003,-132952.22,59.179481,59.179481,59.179481,0.034415397,0.21416190000000002,0.09945644599999999,-0.062291109000000004,-0.058245298,-0.061525587,25678.601000000002,6825.9572,0.0057752023422293925,1674590.0,154000,2163260.0,39938.1,184955,185258,-936.863,-1338.43,-35.3833,-6784.48,-5878.16,-2668.07,338955,1714528.1,19854.1,19257.7,20399.4,-15104.3,-23145.8,-20946.6,0.021018674218957426,-0.017205504911939104,-0.002421453225949186,-0.034168258252942736,-0.031934640233648996,-0.011963241437295337,59.1924,3150.0,0.00616060559143175,59.202158,0.9999557482963094,1.0016260162601627,0.9985692689774323
158,3180000,3180,0.9988615,0.061626883,7.5901202,1.4982856000000002,10.395447,9.0884058,-2.8053263999999998,-133268.31,59.188501,59.188501,59.188501,-0.10153448,0.10357328,0.18284185,0.014371353,-0.0097255747,-0.058065570999999996,25841.757,6663.5977,0.005928500278808568,1674310.0,153835,2163270.0,40418.4,185283,185550,894.446,-783.182,3211.76,9345.35,-14108.8,-9558.45,339118,1714728.4,20217.2,18890.7,19936.0,-17697.3,-22467.3,-18875.3,0.011150986812992307,-0.01582706434197716,0.004693778210461106,0.04531284184441101,-0.0658995574829631,-0.02808518452960439,59.1879,3170.0,0.006313903528010926,59.211178,1.0004366168097472,1.0005528455284554,1.0003401360544217
159,3200000,3200,1.002475,0.0068749998,7.587931599999999,1.5037059,10.393582,9.0916375,-2.8056507,-134001.08,59.188242,59.188242,59.188242,0.003655445,-0.040414396,0.05738395,0.10832675,0.13328173,-0.021619122,26006.301,6501.5752,0.005924098486616331,1674720.0,153824,2163380.0,40530.0,185456,185586,-488.811,-63.8473,129.901,2827.62,-446.44199999999995,4097.2,339280,1715250.0,18515.7,19415.1,20220.4,-17456.0,-23979.7,-16667.7,0.004689353040092047,-0.020199132666607673,0.015721302770156653,0.010349628285688998,-0.002258117090007965,0.01870564209222055,59.1842,3190.0,0.0063095017358186884,59.210919,1.0009145352096056,1.000481300813008,1.001274160457834
160,3220000,3220,0.99706895,0.021649845,7.5893038,1.4955968000000002,10.396425,9.0849006,-2.8071208,-132472.58,59.177006000000006,59.177006000000006,59.177006000000006,0.12086891,-0.049938011,-0.005981369499999999,0.014048047,0.11779757,0.08418085300000001,26168.497000000003,6338.9527,0.005733138884021743,1674260.0,153530,2163330.0,40064.0,185118,185320,3289.06,-3169.9,-3027.6,10902.8,-4484.53,2054.52,338648,1714324.0,18856.2,18173.8,19694.0,-19689.5,-20554.4,-16485.8,-0.0036874944685370355,-0.010534560580582362,0.014196831578015757,0.06280139835383662,-0.03387215682803788,-0.004306044782724135,59.1825,3210.0,0.006118542133224101,59.199683,0.999050063427442,0.9985691056910568,0.9994493035309362
161,3240000,3240,0.9986216,-0.050465913,7.592933,1.4979258,10.395166,9.0908588,-2.8022329,-133822.01,59.19914300000001,59.19914300000001,59.19914300000001,-0.041079218,-0.10671023,-0.0036082888,0.15113251,-0.029549747,-0.050882718,26330.73,6176.3441,0.006109364651433436,1674910.0,153655,2163190.0,40638.8,185185,185478,-1013.0,2426.66,892.041,-11.93,-3155.88,9182.42,338840,1715548.8,19521.8,18766.3,19020.9,-19548.2,-22341.6,-15368.8,-0.00011682449774316955,-0.015821311620497387,0.016161164704841146,-0.004535489866359855,-0.0032269227365253573,0.044581206301442605,59.188,3230.0,0.006494767900635794,59.22182,0.9996164852346816,0.9993821138211383,0.9998110355253212
162,3260000,3260,1.0021486,0.18292095,7.589626700000001,1.5032162,10.392954,9.0928429,-2.8033277,-134278.59,59.184865,59.184865,59.184865,0.14880919,0.25531651,0.14463714,-0.11601819,0.043151527,0.0050863628999999995,26494.529,6014.0956,0.005866705234750703,1674500.0,154036,2163210.0,40730.4,185533,185805,2354.82,-2109.43,912.283,5909.46,-1080.38,4099.0,339569,1715230.4,19987.8,18875.5,19400.1,-18621.4,-21977.8,-17611.3,0.006046552792282493,-0.01372820603593238,0.007915744756173109,0.036570846977608644,-0.014115452694928754,0.02217578104257014,59.1875,3250.0,0.006252108483953061,59.207542,1.0017671180340444,1.0018601626016261,1.0016898823021272
163,3280000,3280,0.99900945,-0.12945910000000002,7.5893369999999996,1.4985075,10.396191,9.087844500000001,-2.8068542,-133158.32,59.182836,59.182836,59.182836,-0.19988853,0.0052450114,-0.19373379,0.009236061,0.067565084,-0.055447515999999995,26659.816000000003,5852.1547,0.005832221696688708,1674410.0,153425,2163340.0,40503.6,185317,185775,-5417.73,1204.36,132.787,-5255.44,-9756.55,3365.64,338742,1714913.6,20934.8,19128.5,20363.9,-19072.2,-24079.7,-17498.5,0.008242322329409676,-0.021909903531285958,0.012679883175502263,-0.047230595627931665,-0.03784489777856447,0.0154811354987167,59.1851,3270.0,0.006217624945891066,59.205512999999996,0.999327374103903,0.9978861788617885,1.0005237015441097
164,3300000,3300,1.002184,-0.024412303,7.5875785,1.5032693000000001,10.3934,9.0908478,-2.8058217,-133843.61,59.186701,59.186701,59.186701,0.017647506,0.067042586,-0.157927,-0.032345867,0.039262255,0.12944575,26826.167,5690.3991,0.00589790867283928,1674710.0,153289,2163400.0,40726.4,185662,185874,-1894.53,-1800.51,420.44699999999995,2504.26,544.8240000000001,-152.83,338951,1715436.4,20524.4,18870.4,19386.3,-17856.4,-23534.9,-17709.9,0.011806354544649969,-0.02064120718647668,0.007418355606690848,0.0026981591291264724,-0.005556624480042481,0.0011842508186565182,59.1848,3290.0,0.006283311922041638,59.209377999999994,0.9999439478419919,0.9970016260162602,1.0023863513659432
165,3320000,3320,1.002122,0.08946790800000001,7.582372,1.5031763,10.392064,9.085548300000001,-2.8096919,-132648.27,59.180921999999995,59.180921999999995,59.180921999999995,0.053137893,0.11930735,0.095958481,0.032245197999999996,0.03667412,-0.054619559000000005,26990.907000000003,5528.2581,0.005799692622341309,1674020.0,153724,2163150.0,40292.1,185112,185431,2071.18,-803.548,1034.58,-7530.72,-15166.5,1726.92,338836,1714312.1,20223.3,20221.2,20434.2,-20193.3,-22657.8,-17369.7,0.00013275511107177626,-0.01078237012124966,0.013560934595981945,-0.024159394636693518,-0.07067018320205329,0.012220107974157004,59.1829,3310.0,0.006185095871543667,59.20359899999999,0.999604684780364,0.9998308943089431,0.9994169096209913
166,3340000,3340,0.9995549000000001,0.025201032999999998,7.5837144,1.4993257,10.391613000000001,9.0830401,-2.8078991,-132087.1,59.173165000000004,59.173165000000004,59.173165000000004,0.019921641,0.10757791,-0.051896454,0.014443505,0.056966498,0.060301287,27154.317000000003,5365.8232,0.005667859795950697,1673940.0,153829,2163190.0,39951.5,184897,185170,-1093.85,-2534.56,1707.95,7820.47,5686.39,-11442.1,338726,1713891.5,20102.0,19797.7,19710.3,-18319.2,-23480.1,-17997.1,0.007889193733958754,-0.016295247367023622,0.00758120187627224,0.029766439507921058,0.013947384724311888,-0.0430752721479777,59.1846,3330.0,0.006053263045153055,59.195842,0.9992801722866331,1.0005138211382114,0.9982561278479646
167,3360000,3360,1.0016397,-0.034054303,7.588291900000001,1.5024528999999998,10.395268,9.0907448,-2.8069764999999998,-133827.67,59.179207999999996,59.179207999999996,59.179207999999996,0.03328886,-0.026879922999999997,-0.10857185,-0.14824361,0.074704067,-0.010523643999999999,27319.164,5203.6503,0.005770562615323938,1674230.0,153882,2163140.0,40576.0,185632,185896,1733.79,-1567.37,-1004.83,12334.6,-6111.15,-281.634,339514,1714806.0,20548.1,19912.8,20201.8,-20292.1,-22997.5,-17244.7,0.0011328436144791574,-0.013650323037436945,0.013085671298344979,0.06225502256836888,-0.033978759182228514,-0.005692822373661386,59.1848,3350.0,0.006155965864526296,59.20188499999999,1.0016048617871787,1.000858536585366,1.0022243818162186
168,3380000,3380,1.0001905999999998,0.0043817333,7.5882128,1.5002792999999999,10.394444,9.0884921,-2.8062312,-133312.33,59.191376,59.191376,59.191376,-0.030472789,0.16458877,-0.12097078,-0.023722422000000003,0.0059039675,-0.15437675,27483.887000000002,5041.423,0.005977361871676032,1674370.0,153858,2163310.0,40361.8,185183,185551,-3127.08,-1981.32,-2259.03,-2321.52,2477.75,5559.15,339041,1714731.8,19294.1,18511.8,19637.1,-19737.1,-20005.9,-17844.9,-0.0019603504734932295,-0.006611647048411374,0.0079307903354279,-0.024110983272856008,0.0021967873263120633,0.014603593238339674,59.1824,3370.0,0.00636276512087839,59.21405299999999,1.0002094580641354,1.0007024390243902,0.9998002375553395
169,3400000,3400,1.0011521,-0.018001471,7.5895425,1.5017215,10.393835000000001,9.091264,-2.8042925,-133930.96,59.186457999999995,59.186457999999995,59.186457999999995,0.070767652,-0.13157975,0.006807683199999999,-0.013107307,-0.0058947771999999996,-0.051275263,27648.271,4879.1067,0.005893778806033354,1674830.0,153847,2163360.0,40534.3,185260,185577,-1573.31,1635.34,-3146.43,1276.4,11518.8,6003.77,339107,1715364.3,18976.7,18378.3,18263.5,-17682.6,-19669.8,-18003.5,0.005726612974599532,-0.005715107531639968,0.0011505442959553942,-0.001313877334277369,0.0582093105584565,0.012644216302327642,59.1846,3390.0,0.006279182055235712,59.20913499999999,1.0004041655603741,1.000630894308943,1.000215959399633
170,3420000,3420,0.99846886,0.073333333,7.5892955,1.4976966999999999,10.391587,9.0869922,-2.8022915,-132957.07,59.197886,59.197886,59.197886,0.15822797,0.006178768100000001,0.05559326,0.032211943,0.021167892999999997,0.08045102900000001,27812.597999999998,4716.7564,0.0060880015132647545,1674980.0,153322,2163280.0,40221.4,184955,185176,-1728.94,3283.05,-1975.51,-1499.91,5119.12,-15363.9,338277,1715201.4,19225.8,19081.2,19677.6,-20557.8,-20437.8,-16971.5,-0.005894326931586866,-0.006003186122665716,0.011974953535711118,-0.014288211346136828,0.03718103371979821,-0.07672984334896893,59.1916,3410.0,0.006473404762467112,59.22056299999999,0.9979555712894946,0.9972162601626017,0.9985692689774323
171,3440000,3440,0.99748209,-0.06253069900000001,7.588584700000001,1.4962165,10.394914,9.0848012,-2.8063295,-132452.68,59.186252,59.186252,59.186252,-0.14094313,-0.15060704,0.10395807,0.051551533,-0.022691864,0.023159287,27976.946,4554.3865,0.0058902777666836855,1674510.0,153592,2163470.0,40078.9,184816,185118,-2964.89,417.27099999999996,-659.291,3110.17,-16923.3,-1771.72,338408,1714588.9,19215.3,19027.7,20076.4,-20216.1,-20184.0,-18116.5,-0.0044287105053544525,-0.00511682449774316,0.00867289140631915,0.0006428887512169227,-0.073041990441632,-0.010757637844056997,59.1876,3430.0,0.006275681015886043,59.208929,0.9983420361683926,0.9989723577235773,0.9978188100637081
172,3460000,3460,0.99918232,0.027911009,7.5914479,1.4987668,10.396765,9.090214699999999,-2.8053173,-133670.49,59.193534,59.193534,59.193534,0.15750389,0.014910637,-0.08868150300000001,-0.0065017897,0.069730352,0.05460247,28140.316000000003,4391.8412,0.006014037808165843,1675090.0,153606,2163360.0,40259.0,185247,185487,-1189.09,-1247.6,399.851,7885.33,-6349.29,3206.79,338853,1715349.0,19434.6,18657.8,19204.5,-18576.0,-21614.0,-17260.1,0.0037994512788742303,-0.013081688645012836,0.008604301265598732,0.029632002832109035,-0.03361753252500221,0.015960000885034076,59.1882,3450.0,0.006399441057368201,59.216210999999994,0.9996548367112134,0.9990634146341464,1.0001457725947522
173,3480000,3480,0.99844453,0.026940066000000002,7.5889642,1.4976601999999999,10.393402,9.0866244,-2.8044382999999997,-132857.55,59.18403299999999,59.18403299999999,59.18403299999999,0.1368239,0.037614162,-0.09361786400000001,0.057125592,-0.019510066,0.031263315,28302.732000000004,4229.1438,0.005852565114658091,1674400.0,153691,2163270.0,40141.9,185176,185487,2537.97,486.061,-1140.63,1493.72,12345.1,-1640.27,338867,1714541.9,19311.9,19110.3,19585.7,-20799.3,-19176.2,-17635.0,-0.006581998406938658,-0.0002916187273210083,0.008632179838923802,0.01784091512523232,0.05678007345782813,-0.012305956279316754,59.1855,3470.0,0.006237968363860449,59.20670999999999,0.9996961383013246,0.9996162601626016,0.9997624446604039
174,3500000,3500,1.0005576999999999,-0.054236404,7.5908893,1.5008298,10.39751,9.0917192,-2.8066207000000003,-134012.06,59.188759,59.188759,59.188759,0.057572278,-0.11715197,-0.10312953,0.020292782,-0.03996113,-0.07634600799999999,28466.453999999998,4066.6363,0.005932885075664077,1674270.0,153772,2163090.0,40883.0,185609,185805,698.1010000000001,-864.3710000000001,-1472.65,1897.16,-820.952,8919.35,339381,1715153.0,19133.4,19084.2,20372.7,-21530.1,-19485.1,-17927.4,-0.010605805823524193,-0.0017740508009558272,0.01082086910346048,0.011484472077174974,-0.007457841401893974,0.03295291618727322,59.1835,3490.0,0.006318288324866435,59.21143599999999,1.0012124966811222,1.0001430894308942,1.0021002051614296
175,3520000,3520,0.99874639,0.14691135,7.5913,1.498113,10.396786,9.0894129,-2.8054865,-133483.14,59.185602,59.185602,59.185602,0.14485241,0.06440745099999999,0.23147420000000002,-0.047712022,-0.0073681998,-0.14404923,28630.16,3904.1128,0.005879230797861457,1674340.0,153505,2163400.0,40870.4,185330,185770,-154.546,791.697,102.296,-8308.99,-4690.33,1528.27,338835,1715210.4,19672.5,18275.1,19606.0,-21397.1,-20146.7,-15984.9,-0.007631648818479505,-0.008282148862731225,0.016023984423400302,-0.0374525887246659,-0.01725211523143641,0.007215532347995398,59.1885,3510.0,0.0062646340470638145,59.208279,0.9996017346667847,0.9984065040650407,1.0005938883489904
176,3540000,3540,0.9992699,-0.027307928999999998,7.5905659,1.4988982,10.395596000000001,9.0894642,-2.8050302000000005,-133487.23,59.190805000000005,59.190805000000005,59.190805000000005,-0.0041041845,-0.068614621,-0.009204981,0.055145288,0.071535183,0.012123867,28793.428,3741.5189,0.005967657534449232,1674990.0,153856,2163600.0,40180.0,185012,185300,-2532.4,-3683.55,1674.41,10408.5,-10151.6,4193.11,338868,1715170.0,20153.8,18439.0,20174.9,-19491.6,-21074.7,-18047.2,0.0029303478183910115,-0.01166342154172936,0.009415434994247282,0.03485308434374724,-0.061222895831489516,0.025964775643862285,59.1899,3530.0,0.00635306078365159,59.213482,0.999699088414904,1.000689430894309,0.9988770111219091
177,3560000,3560,1.0011623,-0.008850311,7.5882302,1.5017368,10.392646000000001,9.0899669,-2.804416,-133604.45,59.190904,59.190904,59.190904,0.033194718,-0.190122,0.13037635,0.030847816,-0.062351937,0.08438309699999999,28957.975,3579.0756,0.0059693400727775184,1674360.0,154266,2163320.0,40344.7,185160,185414,325.332,603.945,-3443.08,4883.92,4035.49,14825.2,339426,1714704.7,19852.3,18442.2,20299.7,-20459.2,-19981.3,-18228.0,-0.0026856358969820403,-0.006810779715019022,0.009167625453579966,0.023051827595362423,0.020530290291176208,0.0503678201610762,59.1916,3550.0,0.006354743321979876,59.213581,1.001345251792194,1.0033560975609757,0.9996760609005507
178,3580000,3580,1.0026359,0.0008439327599999999,7.5898666,1.5039472,10.396236,9.093813800000001,-2.8063696,-134474.23,59.186513,59.186513,59.186513,0.03245402,-0.02286108,-0.0070611418,0.10935055,0.074402501,-0.075607641,29121.769,3416.5204,0.005894713549549136,1674600.0,154018,2163470.0,40801.4,185608,185875,924.592,-3315.18,-322.205,-3898.65,-5984.91,-5863.4,339626,1715401.4,19690.3,19041.3,19749.1,-20231.8,-18951.2,-18979.8,-0.0023962297548455616,0.00039870785025222826,0.003404283564917246,-0.013160713337463492,-0.04115448269758386,-0.027372355960704486,59.1899,3570.0,0.006280116798751493,59.20918999999999,1.0019352745080685,1.0017430894308943,1.002094806176439
179,3600000,3600,1.0004734,-0.062460362,7.5872186,1.5007035,10.392108,9.087922099999998,-2.8048898999999996,-133143.59,59.187351,59.187351,59.187351,-0.0026386212,-0.089800456,-0.09494200800000001,-0.044975844,0.041130828,0.045748080999999996,29285.112999999998,3253.9015,0.005908955641661509,1674630.0,154095,2163410.0,39955.4,185014,185104,-1483.16,-764.329,5548.81,7712.76,-12220.4,9200.13,339109,1714585.4,20316.1,19435.5,19988.2,-19788.6,-21037.6,-18920.9,0.0023342773696787326,-0.007089565448269752,0.00472298433489689,0.02756704133109125,-0.05745963802106381,0.06526657226303212,59.193999999999996,3590.0,0.006294358890863867,59.210027999999994,1.0004100657875328,1.0022439024390244,0.9988878090918908
180,3620000,3620,1.0041352,-0.070564643,7.5936318,1.5061961000000001,10.394661,9.0998278,-2.8010289,-135840.59,59.197449,59.197449,59.197449,-0.08302981,-0.055985228,-0.072678893,0.013751,0.056302637,0.0027707914,29449.409,3091.3744,0.0060805745511489226,1675430.0,154598,2163620.0,40943.6,185389,185786,910.5310000000001,2136.64,1462.76,10381.0,-17927.7,13001.6,339987,1716373.6,18893.9,19303.3,19934.5,-20154.2,-20458.5,-17901.1,-0.005577042216125317,-0.005111956810337201,0.008998141428445001,0.0499669484025135,-0.06987813080803612,0.06400725727940526,59.1928,3610.0,0.00646597780035128,59.22012599999999,1.0030002655102221,1.0055154471544714,1.000912428463449
181,3640000,3640,0.99937332,-0.084521539,7.5871818,1.4990533000000001,10.390214,9.086235199999999,-2.8030322,-132775.72,59.195040000000006,59.195040000000006,59.195040000000006,-0.12670538,0.030400236,-0.15725947,0.08007565400000001,-0.033796253,0.0014503422,29613.994,2928.8566,0.006039632785160212,1675120.0,153859,2163490.0,39901.4,184436,184876,-1246.63,-1720.01,53.3791,-10679.7,5403.61,-3755.7,338295,1715021.4,18011.5,20020.1,20498.5,-20701.9,-19718.1,-17882.2,-0.011905478360916901,0.001336401451455881,0.011577573236569605,-0.05277604212762192,0.0163005575714665,-0.01638340074342862,59.195,3630.0,0.0064250360343625695,59.217717,0.9980086733339234,1.000708943089431,0.9957671957671957
182,3660000,3660,1.0018696,0.084055555,7.590677900000001,1.5027977,10.395556,9.0934756,-2.8048786,-134416.38,59.183446999999994,59.183446999999994,59.183446999999994,0.16089985,0.13021504,-0.038948222000000005,-0.079093656,0.099948969,0.044300398,29778.562,2766.3145,0.005842605847381465,1675030.0,154367,2163570.0,40395.2,185138,185509,1725.37,-757.686,-3753.71,10214.7,-1137.42,2549.21,339505,1715425.2,17527.9,19468.0,19601.9,-18426.4,-19843.1,-18171.4,-0.003976015576599699,-0.0016598814054341027,0.006330206212939198,0.05283684396849279,-0.008386166917426321,-0.005330117709531817,59.1919,3650.0,0.006228009096583823,59.20612399999999,1.0015783107649645,1.0040130081300813,0.9995572832307525
183,3680000,3680,1.0009308000000001,0.0057032171,7.587334599999999,1.5013896,10.390812,9.0887242,-2.8034777,-133338.59,59.192493999999996,59.192493999999996,59.192493999999996,-0.051698022999999996,0.014190923999999999,0.054616751,0.038587598,-0.039731048,-0.018312371,29943.028,2603.7416,0.005996362658050228,1675160.0,153934,2163460.0,40051.0,184739,184945,-1587.97,-550.836,-3047.6,9165.8,2426.77,6234.01,338673,1715211.0,19051.8,20046.4,20008.2,-18604.4,-22051.8,-18535.5,0.0019798212231170805,-0.008874236658111328,0.0065169484025135,0.03353318877776794,0.008301327551110717,0.014100407115673955,59.1951,3670.0,0.006381765907252586,59.21517099999999,0.9991238162669263,1.0011967479674797,0.9974030882194147
184,3700000,3700,1.0037646,-0.0029473654999999997,7.5876965,1.5056403,10.390342,9.0933368,-2.8026457000000002,-134389.88,59.185652000000005,59.185652000000005,59.185652000000005,0.042855171,0.039340957,-0.091038225,0.089993263,0.04660837599999999,-0.028322662000000002,30108.27,2441.2111,0.005880080564693964,1675310.0,154954,2163800.0,39959.0,184656,184898,-310.786,-2654.5,2070.85,206.21200000000002,6317.67,1917.72,339610,1715269.0,19175.8,18884.1,19970.2,-19015.8,-20915.2,-17963.0,0.0007080272590494735,-0.008987963536596168,0.008882201964775648,-0.0004627577661739976,0.016210151340826623,0.017650101778918487,59.1971,3690.0,0.0062654838138963215,59.208329,1.0018880726907986,1.0078308943089431,0.9969549724651765
185,3720000,3720,1.0009821,-0.11949114,7.5840033,1.5014664,10.389011,9.0854698,-2.8050075,-132608.31,59.191391,59.191391,59.191391,-0.29240621,-0.079921802,0.013854594,-0.0067709795,-0.04897996599999999,0.029948946,30273.986,2278.6871,0.0059776168017258565,1674920.0,154040,2163520.0,39664.3,184528,184754,-233.745,399.031,-1969.4,10951.1,77.2674,-12334.8,338568,1714584.3,19232.5,19047.1,17368.0,-16771.0,-21279.1,-17808.6,0.010892556863439243,-0.009876980263740153,-0.001949730064607481,0.04742612178068856,0.002107701566510311,-0.06329852199309673,59.1977,3710.0,0.006363020050928214,59.214068,0.9988140543410922,1.0018861788617885,0.9962639023863514
186,3740000,3740,1.0003866,-0.08536107300000001,7.590761200000001,1.5005732,10.39713,9.0913344,-2.8063687,-133927.48,59.186659999999996,59.186659999999996,59.186659999999996,-0.10238931,-0.10705964,-0.046634262999999995,-0.025924281,-0.064353201,-0.0068386185,30440.002,2116.1499,0.005897211864036595,1674760.0,153863,2163600.0,40446.6,185388,185567,1356.92,1666.95,-403.523,-8935.43,-3444.71,-4384.66,339251,1715206.6,19424.8,19772.4,19074.8,-19226.0,-21946.7,-17030.2,0.0008797238693689674,-0.009621647933445434,0.009047703336578452,-0.033536197893618905,-0.0078668908752987,-0.02118852553323303,59.1924,3730.0,0.006282615113238953,59.20933699999999,1.0008289819158038,1.0007349593495936,1.000907029478458
187,3760000,3760,1.0024442,-0.020273306,7.5888015,1.5036597,10.394418,9.092461199999999,-2.8056162999999996,-134174.12,59.188375,59.188375,59.188375,-0.032786276,0.016900916000000002,-0.044934555999999994,0.087446808,-0.02625992,-0.027426117000000003,30604.602000000003,1953.4852,0.005926358866390693,1674780.0,154214,2163590.0,40407.5,185273,185581,966.416,-2979.68,18.8081,6192.87,-7207.51,212.898,339487,1715187.5,19634.1,19463.4,20466.6,-17963.6,-23130.9,-18627.5,0.007392247101513408,-0.016229312328524648,0.008138330825736784,0.031681060270820426,-0.04508005133197628,0.00102533896805027,59.1883,3750.0,0.006311762115593051,59.211051999999995,1.0015252087205357,1.0030178861788617,1.0002861462045136
188,3780000,3780,0.99829536,0.017040081000000002,7.5919058,1.4974364,10.39558,9.089342199999999,-2.8036738999999997,-133465.19,59.182249,59.182249,59.182249,-0.018480049,0.059391117,0.010209175,-0.023515432000000003,-0.001888545,-0.021322569,30770.142000000003,1790.8548,0.005822245434075355,1674620.0,153914,2163450.0,40380.2,185097,185316,1529.57,2765.17,2393.98,-15205.3,1252.52,4148.4,339011,1715000.2,19133.3,19167.5,19313.4,-17353.4,-20623.8,-19824.3,0.007876360739888476,-0.006444375608460923,-0.00226081954155234,-0.06051743517125409,0.017778962740065494,0.02895114611912558,59.1886,3770.0,0.006207648683277713,59.20492599999999,1.0001209546567544,1.0010666666666665,0.9993359248461289
